epoch,val_grid_accuracy,val_cell_accuracy,val_copy_rate,val_change_recall,val_transformation_f1,run,variant,val_total_grids,val_total_cells
71,0.0,0.87230698,0.3231912,0.64502954,0.24264659,exp2_champion_arc-agi-2_s308_csv,exp2_champion_arc-agi-2_s308_csv,358,99238
72,0.0,0.86981801,0.32568471,0.63808386,0.23791119,exp2_champion_arc-agi-2_s308_csv,exp2_champion_arc-agi-2_s308_csv,358,99238
73,0.0,0.86907233,0.32200974,0.64127659,0.24198022,exp2_champion_arc-agi-2_s308_csv,exp2_champion_arc-agi-2_s308_csv,358,99238
74,0.0,0.87125899,0.32469688,0.63826499,0.24248902,exp2_champion_arc-agi-2_s308_csv,exp2_champion_arc-agi-2_s308_csv,358,99238
75,0.0,0.87078538,0.32282247,0.63948852,0.24109753,exp2_champion_arc-agi-2_s308_csv,exp2_champion_arc-agi-2_s308_csv,358,99238
76,0.0,0.87045285,0.32640428,0.63192157,0.23919133,exp2_champion_arc-agi-2_s308_csv,exp2_champion_arc-agi-2_s308_csv,358,99238
77,0.0,0.87141015,0.32497121,0.63557958,0.24116203,exp2_champion_arc-agi-2_s308_csv,exp2_champion_arc-agi-2_s308_csv,358,99238
78,0.0027933,0.87117838,0.32693924,0.63191729,0.23851316,exp2_champion_arc-agi-2_s308_csv,exp2_champion_arc-agi-2_s308_csv,358,99238
79,0.0,0.86764143,0.32895246,0.63150055,0.23503234,exp2_champion_arc-agi-2_s308_csv,exp2_champion_arc-agi-2_s308_csv,358,99238
80,0.0,0.86902195,0.32282086,0.64091736,0.23744262,exp2_champion_arc-agi-2_s308_csv,exp2_champion_arc-agi-2_s308_csv,358,99238
81,0.0,0.86927387,0.33088381,0.62071044,0.23368808,exp2_champion_arc-agi-2_s308_csv,exp2_champion_arc-agi-2_s308_csv,358,99238
82,0.0,0.86814527,0.32783534,0.62624168,0.2346893,exp2_champion_arc-agi-2_s308_csv,exp2_champion_arc-agi-2_s308_csv,358,99238
83,0.0,0.86853826,0.32758543,0.62619623,0.23542628,exp2_champion_arc-agi-2_s308_csv,exp2_champion_arc-agi-2_s308_csv,358,99238
84,0.0,0.8677825,0.32425386,0.63617217,0.23811435,exp2_champion_arc-agi-2_s308_csv,exp2_champion_arc-agi-2_s308_csv,358,99238
85,0.0,0.86902195,0.32523907,0.62990231,0.23637384,exp2_champion_arc-agi-2_s308_csv,exp2_champion_arc-agi-2_s308_csv,358,99238
86,0.0,0.86769181,0.33002781,0.62484985,0.23530579,exp2_champion_arc-agi-2_s308_csv,exp2_champion_arc-agi-2_s308_csv,358,99238
87,0.0,0.86612991,0.32792332,0.62425037,0.23288632,exp2_champion_arc-agi-2_s308_csv,exp2_champion_arc-agi-2_s308_csv,358,99238
88,0.0,0.86647252,0.33010523,0.61934179,0.23175664,exp2_champion_arc-agi-2_s308_csv,exp2_champion_arc-agi-2_s308_csv,358,99238
89,0.0,0.86711743,0.32813134,0.6241275,0.2336255,exp2_champion_arc-agi-2_s308_csv,exp2_champion_arc-agi-2_s308_csv,358,99238
90,0.0027933,0.86558576,0.32681892,0.62700725,0.23441814,exp2_champion_arc-agi-2_s308_csv,exp2_champion_arc-agi-2_s308_csv,358,99238
91,0.0,0.86893126,0.32577511,0.63883409,0.23859073,exp2_champion_arc-agi-2_s308_csv,exp2_champion_arc-agi-2_s308_csv,358,99238
92,0.0,0.86616014,0.33096681,0.61808418,0.23082527,exp2_champion_arc-agi-2_s308_csv,exp2_champion_arc-agi-2_s308_csv,358,99238
93,0.0027933,0.86580745,0.32999299,0.61980429,0.23218176,exp2_champion_arc-agi-2_s308_csv,exp2_champion_arc-agi-2_s308_csv,358,99238
94,0.0,0.86606945,0.32930078,0.62347765,0.23245199,exp2_champion_arc-agi-2_s308_csv,exp2_champion_arc-agi-2_s308_csv,358,99238
95,0.0,0.86726859,0.32925293,0.6220439,0.23378947,exp2_champion_arc-agi-2_s308_csv,exp2_champion_arc-agi-2_s308_csv,358,99238
96,0.0,0.86597876,0.33046166,0.62833124,0.23115359,exp2_champion_arc-agi-2_s308_csv,exp2_champion_arc-agi-2_s308_csv,358,99238
97,0.0027933,0.86437655,0.32573619,0.63029813,0.23428817,exp2_champion_arc-agi-2_s308_csv,exp2_champion_arc-agi-2_s308_csv,358,99238
98,0.0,0.86668413,0.33035994,0.62315694,0.23289907,exp2_champion_arc-agi-2_s308_csv,exp2_champion_arc-agi-2_s308_csv,358,99238
99,0.0,0.86599891,0.32778477,0.63417886,0.23280241,exp2_champion_arc-agi-2_s308_csv,exp2_champion_arc-agi-2_s308_csv,358,99238
0,0.0,0.84616478,0.19943314,0.68182894,0.23814734,exp2_champion_arc-agi-2_s309_csv,exp2_champion_arc-agi-2_s309_csv,64,14067
0,0.0,0.84616478,0.19943314,0.68182894,0.23814734,exp2_champion_arc-agi-2_s309_csv,exp2_champion_arc-agi-2_s309_csv,358,99238
0,0.0027933,0.89869808,0.33628077,0.64750459,0.25866941,exp2_champion_arc-agi-2_s309_csv,exp2_champion_arc-agi-2_s309_csv,64,14067
0,0.0027933,0.89869808,0.33628077,0.64750459,0.25866941,exp2_champion_arc-agi-2_s309_csv,exp2_champion_arc-agi-2_s309_csv,358,99238
1,0.0027933,0.90100566,0.33287147,0.64571892,0.26288874,exp2_champion_arc-agi-2_s309_csv,exp2_champion_arc-agi-2_s309_csv,358,99238
2,0.0027933,0.90035067,0.33181334,0.65988645,0.2641632,exp2_champion_arc-agi-2_s309_csv,exp2_champion_arc-agi-2_s309_csv,358,99238
3,0.0027933,0.90182188,0.32849396,0.66186983,0.26645488,exp2_champion_arc-agi-2_s309_csv,exp2_champion_arc-agi-2_s309_csv,358,99238
4,0.0027933,0.90158004,0.32281186,0.66881811,0.26997105,exp2_champion_arc-agi-2_s309_csv,exp2_champion_arc-agi-2_s309_csv,358,99238
5,0.0027933,0.90178158,0.32121481,0.67411078,0.27186467,exp2_champion_arc-agi-2_s309_csv,exp2_champion_arc-agi-2_s309_csv,358,99238
6,0.0027933,0.89732764,0.32112686,0.66396353,0.26587109,exp2_champion_arc-agi-2_s309_csv,exp2_champion_arc-agi-2_s309_csv,358,99238
7,0.0027933,0.89794232,0.32655912,0.65751768,0.26454831,exp2_champion_arc-agi-2_s309_csv,exp2_champion_arc-agi-2_s309_csv,358,99238
8,0.0027933,0.89869808,0.32711609,0.6542153,0.26279124,exp2_champion_arc-agi-2_s309_csv,exp2_champion_arc-agi-2_s309_csv,358,99238
9,0.0027933,0.89960499,0.32248523,0.66801735,0.26772126,exp2_champion_arc-agi-2_s309_csv,exp2_champion_arc-agi-2_s309_csv,358,99238
10,0.0027933,0.89922207,0.32134151,0.66386113,0.26722442,exp2_champion_arc-agi-2_s309_csv,exp2_champion_arc-agi-2_s309_csv,358,99238
11,0.0027933,0.8991213,0.31819929,0.67204574,0.26928074,exp2_champion_arc-agi-2_s309_csv,exp2_champion_arc-agi-2_s309_csv,358,99238
12,0.0027933,0.89606804,0.3167769,0.67088981,0.26926158,exp2_champion_arc-agi-2_s309_csv,exp2_champion_arc-agi-2_s309_csv,358,99238
13,0.0027933,0.89491928,0.31896578,0.6698213,0.2672475,exp2_champion_arc-agi-2_s309_csv,exp2_champion_arc-agi-2_s309_csv,358,99238
14,0.0027933,0.89415345,0.31170869,0.68275561,0.26997201,exp2_champion_arc-agi-2_s309_csv,exp2_champion_arc-agi-2_s309_csv,358,99238
15,0.0027933,0.89558435,0.31564705,0.68104503,0.26798294,exp2_champion_arc-agi-2_s309_csv,exp2_champion_arc-agi-2_s309_csv,358,99238
16,0.0027933,0.89403253,0.31233661,0.68349878,0.2703135,exp2_champion_arc-agi-2_s309_csv,exp2_champion_arc-agi-2_s309_csv,358,99238
17,0.0027933,0.89420383,0.31396126,0.67877679,0.26893917,exp2_champion_arc-agi-2_s309_csv,exp2_champion_arc-agi-2_s309_csv,358,99238
18,0.0027933,0.8904855,0.32058169,0.65616564,0.26012572,exp2_champion_arc-agi-2_s309_csv,exp2_champion_arc-agi-2_s309_csv,358,99238
19,0.0027933,0.89092888,0.3183729,0.66952442,0.26252538,exp2_champion_arc-agi-2_s309_csv,exp2_champion_arc-agi-2_s309_csv,358,99238
20,0.0027933,0.8917854,0.32049261,0.66950622,0.2628565,exp2_champion_arc-agi-2_s309_csv,exp2_champion_arc-agi-2_s309_csv,358,99238
21,0.0027933,0.89087849,0.31601945,0.67260394,0.26374838,exp2_champion_arc-agi-2_s309_csv,exp2_champion_arc-agi-2_s309_csv,358,99238
22,0.0027933,0.89101957,0.31820717,0.66948894,0.26291686,exp2_champion_arc-agi-2_s309_csv,exp2_champion_arc-agi-2_s309_csv,358,99238
23,0.0027933,0.89081803,0.31881991,0.66730098,0.2616521,exp2_champion_arc-agi-2_s309_csv,exp2_champion_arc-agi-2_s309_csv,358,99238
24,0.0027933,0.88836937,0.32489893,0.64888557,0.25635845,exp2_champion_arc-agi-2_s309_csv,exp2_champion_arc-agi-2_s309_csv,358,99238
25,0.0027933,0.88686793,0.32585746,0.65099633,0.25568712,exp2_champion_arc-agi-2_s309_csv,exp2_champion_arc-agi-2_s309_csv,358,99238
26,0.0027933,0.88938713,0.32292007,0.65407772,0.26010572,exp2_champion_arc-agi-2_s309_csv,exp2_champion_arc-agi-2_s309_csv,358,99238
27,0.0027933,0.88808722,0.3181411,0.66363072,0.26073426,exp2_champion_arc-agi-2_s309_csv,exp2_champion_arc-agi-2_s309_csv,358,99238
28,0.0027933,0.88715008,0.31861889,0.65963558,0.2587763,exp2_champion_arc-agi-2_s309_csv,exp2_champion_arc-agi-2_s309_csv,358,99238
29,0.0027933,0.88668655,0.31733006,0.66342387,0.25978324,exp2_champion_arc-agi-2_s309_csv,exp2_champion_arc-agi-2_s309_csv,358,99238
30,0.0027933,0.8852758,0.32313651,0.66128332,0.25502008,exp2_champion_arc-agi-2_s309_csv,exp2_champion_arc-agi-2_s309_csv,358,99238
31,0.0027933,0.88406659,0.32050941,0.65100016,0.25748843,exp2_champion_arc-agi-2_s309_csv,exp2_champion_arc-agi-2_s309_csv,358,99238
32,0.0027933,0.8854068,0.31170914,0.67403655,0.25991449,exp2_champion_arc-agi-2_s309_csv,exp2_champion_arc-agi-2_s309_csv,358,99238
33,0.0027933,0.88273645,0.32195378,0.6513699,0.25314761,exp2_champion_arc-agi-2_s309_csv,exp2_champion_arc-agi-2_s309_csv,358,99238
34,0.0027933,0.88148693,0.31940358,0.65306636,0.2532182,exp2_champion_arc-agi-2_s309_csv,exp2_champion_arc-agi-2_s309_csv,358,99238
35,0.0027933,0.88204115,0.31902037,0.65665035,0.25457311,exp2_champion_arc-agi-2_s309_csv,exp2_champion_arc-agi-2_s309_csv,358,99238
36,0.0,0.88087225,0.31663418,0.6619172,0.25313018,exp2_champion_arc-agi-2_s309_csv,exp2_champion_arc-agi-2_s309_csv,358,99238
37,0.0027933,0.88257522,0.32767765,0.63727171,0.24796705,exp2_champion_arc-agi-2_s309_csv,exp2_champion_arc-agi-2_s309_csv,358,99238
38,0.0027933,0.88321006,0.32784689,0.64033956,0.24882121,exp2_champion_arc-agi-2_s309_csv,exp2_champion_arc-agi-2_s309_csv,358,99238
39,0.0027933,0.88196054,0.33060315,0.63709178,0.24730383,exp2_champion_arc-agi-2_s309_csv,exp2_champion_arc-agi-2_s309_csv,358,99238
40,0.0027933,0.88041879,0.32099854,0.6513424,0.25183364,exp2_champion_arc-agi-2_s309_csv,exp2_champion_arc-agi-2_s309_csv,358,99238
41,0.0027933,0.88054979,0.32213059,0.65118014,0.2515704,exp2_champion_arc-agi-2_s309_csv,exp2_champion_arc-agi-2_s309_csv,358,99238
42,0.0,0.87743606,0.32093532,0.64452207,0.24985324,exp2_champion_arc-agi-2_s309_csv,exp2_champion_arc-agi-2_s309_csv,358,99238
43,0.0027933,0.88199077,0.32683286,0.63951215,0.2487027,exp2_champion_arc-agi-2_s309_csv,exp2_champion_arc-agi-2_s309_csv,358,99238
44,0.0,0.88026764,0.32552796,0.64117762,0.24706581,exp2_champion_arc-agi-2_s309_csv,exp2_champion_arc-agi-2_s309_csv,358,99238
45,0.0027933,0.8800661,0.32175869,0.65019869,0.24900765,exp2_champion_arc-agi-2_s309_csv,exp2_champion_arc-agi-2_s309_csv,358,99238
46,0.0027933,0.87881658,0.32470431,0.6425135,0.24727059,exp2_champion_arc-agi-2_s309_csv,exp2_champion_arc-agi-2_s309_csv,358,99238
47,0.0027933,0.87848405,0.32379994,0.64598309,0.24713446,exp2_champion_arc-agi-2_s309_csv,exp2_champion_arc-agi-2_s309_csv,358,99238
48,0.0,0.87697253,0.32579236,0.63893682,0.24496363,exp2_champion_arc-agi-2_s309_csv,exp2_champion_arc-agi-2_s309_csv,358,99238
49,0.0027933,0.87802052,0.32415732,0.64495403,0.24658016,exp2_champion_arc-agi-2_s309_csv,exp2_champion_arc-agi-2_s309_csv,358,99238
50,0.0,0.8772446,0.32704689,0.62927147,0.24443657,exp2_champion_arc-agi-2_s309_csv,exp2_champion_arc-agi-2_s309_csv,358,99238
51,0.0,0.87686169,0.3266267,0.6346109,0.24420452,exp2_champion_arc-agi-2_s309_csv,exp2_champion_arc-agi-2_s309_csv,358,99238
52,0.0,0.876509,0.32621176,0.63678792,0.24391264,exp2_champion_arc-agi-2_s309_csv,exp2_champion_arc-agi-2_s309_csv,358,99238
53,0.0,0.87596485,0.32340635,0.64345698,0.24426226,exp2_champion_arc-agi-2_s309_csv,exp2_champion_arc-agi-2_s309_csv,358,99238
54,0.0,0.87230698,0.32737505,0.6331555,0.24198169,exp2_champion_arc-agi-2_s309_csv,exp2_champion_arc-agi-2_s309_csv,358,99238
55,0.0,0.87363711,0.32286451,0.64823662,0.24589359,exp2_champion_arc-agi-2_s309_csv,exp2_champion_arc-agi-2_s309_csv,358,99238
56,0.0027933,0.87377819,0.31896612,0.65932632,0.24808202,exp2_champion_arc-agi-2_s309_csv,exp2_champion_arc-agi-2_s309_csv,358,99238
57,0.0,0.87314335,0.32227544,0.64614353,0.24355349,exp2_champion_arc-agi-2_s309_csv,exp2_champion_arc-agi-2_s309_csv,358,99238
58,0.0,0.87361696,0.32164311,0.64843738,0.24381932,exp2_champion_arc-agi-2_s309_csv,exp2_champion_arc-agi-2_s309_csv,358,99238
59,0.0,0.87361696,0.32305965,0.64549939,0.24292392,exp2_champion_arc-agi-2_s309_csv,exp2_champion_arc-agi-2_s309_csv,358,99238
60,0.0,0.87072492,0.3239234,0.62881442,0.23784478,exp2_champion_arc-agi-2_s309_csv,exp2_champion_arc-agi-2_s309_csv,358,99238
61,0.0,0.87427195,0.32593994,0.64571433,0.24390659,exp2_champion_arc-agi-2_s309_csv,exp2_champion_arc-agi-2_s309_csv,358,99238
62,0.0,0.87306274,0.32087732,0.64522683,0.24442974,exp2_champion_arc-agi-2_s309_csv,exp2_champion_arc-agi-2_s309_csv,358,99238
63,0.0,0.87364719,0.3244046,0.64368464,0.24288304,exp2_champion_arc-agi-2_s309_csv,exp2_champion_arc-agi-2_s309_csv,358,99238
64,0.0,0.87350612,0.32392539,0.64202699,0.24326987,exp2_champion_arc-agi-2_s309_csv,exp2_champion_arc-agi-2_s309_csv,358,99238
65,0.0,0.87281082,0.32280518,0.64158293,0.24254381,exp2_champion_arc-agi-2_s309_csv,exp2_champion_arc-agi-2_s309_csv,358,99238
66,0.0,0.87358673,0.32368762,0.64172409,0.24381334,exp2_champion_arc-agi-2_s309_csv,exp2_champion_arc-agi-2_s309_csv,358,99238
67,0.0,0.8715613,0.32440578,0.64181512,0.24207159,exp2_champion_arc-agi-2_s309_csv,exp2_champion_arc-agi-2_s309_csv,358,99238
68,0.0,0.87192406,0.32496412,0.63467781,0.24073623,exp2_champion_arc-agi-2_s309_csv,exp2_champion_arc-agi-2_s309_csv,358,99238
69,0.0,0.8722566,0.32449575,0.6352799,0.2417289,exp2_champion_arc-agi-2_s309_csv,exp2_champion_arc-agi-2_s309_csv,358,99238
70,0.0027933,0.8712993,0.3230829,0.63901302,0.24151996,exp2_champion_arc-agi-2_s309_csv,exp2_champion_arc-agi-2_s309_csv,358,99238
71,0.0027933,0.871128,0.32330162,0.63312943,0.24048283,exp2_champion_arc-agi-2_s309_csv,exp2_champion_arc-agi-2_s309_csv,358,99238
72,0.0027933,0.8673492,0.32655178,0.62912003,0.23586368,exp2_champion_arc-agi-2_s309_csv,exp2_champion_arc-agi-2_s309_csv,358,99238
73,0.0027933,0.86672444,0.32043442,0.64691523,0.23971071,exp2_champion_arc-agi-2_s309_csv,exp2_champion_arc-agi-2_s309_csv,358,99238
74,0.0027933,0.870997,0.32203636,0.63845219,0.24130694,exp2_champion_arc-agi-2_s309_csv,exp2_champion_arc-agi-2_s309_csv,358,99238
75,0.0,0.86928394,0.32584716,0.63329014,0.23732513,exp2_champion_arc-agi-2_s309_csv,exp2_champion_arc-agi-2_s309_csv,358,99238
76,0.0027933,0.86962655,0.32813295,0.62813509,0.23672389,exp2_champion_arc-agi-2_s309_csv,exp2_champion_arc-agi-2_s309_csv,358,99238
77,0.0027933,0.86848788,0.32538912,0.63622154,0.23783717,exp2_champion_arc-agi-2_s309_csv,exp2_champion_arc-agi-2_s309_csv,358,99238
78,0.0,0.86940487,0.32564096,0.63114636,0.24009646,exp2_champion_arc-agi-2_s309_csv,exp2_champion_arc-agi-2_s309_csv,358,99238
79,0.0,0.86666398,0.3310973,0.6162232,0.23312214,exp2_champion_arc-agi-2_s309_csv,exp2_champion_arc-agi-2_s309_csv,358,99238
80,0.0027933,0.86799412,0.32476411,0.62722328,0.23776642,exp2_champion_arc-agi-2_s309_csv,exp2_champion_arc-agi-2_s309_csv,358,99238
81,0.0,0.87065439,0.32946829,0.620822,0.2366363,exp2_champion_arc-agi-2_s309_csv,exp2_champion_arc-agi-2_s309_csv,358,99238
82,0.0,0.86864911,0.32606926,0.6304498,0.23725683,exp2_champion_arc-agi-2_s309_csv,exp2_champion_arc-agi-2_s309_csv,358,99238
83,0.0,0.86840726,0.32805202,0.6257217,0.23508629,exp2_champion_arc-agi-2_s309_csv,exp2_champion_arc-agi-2_s309_csv,358,99238
84,0.0,0.86413471,0.32397802,0.62905966,0.23395209,exp2_champion_arc-agi-2_s309_csv,exp2_champion_arc-agi-2_s309_csv,358,99238
85,0.0,0.86912272,0.33202963,0.62298605,0.2343776,exp2_champion_arc-agi-2_s309_csv,exp2_champion_arc-agi-2_s309_csv,358,99238
86,0.0,0.86737943,0.32495966,0.63644754,0.23699975,exp2_champion_arc-agi-2_s309_csv,exp2_champion_arc-agi-2_s309_csv,358,99238
87,0.0,0.86628106,0.32383468,0.63261916,0.23631727,exp2_champion_arc-agi-2_s309_csv,exp2_champion_arc-agi-2_s309_csv,358,99238
88,0.0,0.86839719,0.32344258,0.63254864,0.23911402,exp2_champion_arc-agi-2_s309_csv,exp2_champion_arc-agi-2_s309_csv,358,99238
89,0.0,0.86703682,0.32472937,0.6297351,0.23709345,exp2_champion_arc-agi-2_s309_csv,exp2_champion_arc-agi-2_s309_csv,358,99238
90,0.0027933,0.86391302,0.33182874,0.61092619,0.23030373,exp2_champion_arc-agi-2_s309_csv,exp2_champion_arc-agi-2_s309_csv,358,99238
91,0.0,0.86664383,0.32701634,0.63448969,0.23793332,exp2_champion_arc-agi-2_s309_csv,exp2_champion_arc-agi-2_s309_csv,358,99238
92,0.0,0.86609968,0.32870982,0.6190721,0.23259633,exp2_champion_arc-agi-2_s309_csv,exp2_champion_arc-agi-2_s309_csv,358,99238
93,0.0,0.8677422,0.32811249,0.62474423,0.23570581,exp2_champion_arc-agi-2_s309_csv,exp2_champion_arc-agi-2_s309_csv,358,99238
94,0.0,0.86624075,0.32833914,0.62094291,0.23450199,exp2_champion_arc-agi-2_s309_csv,exp2_champion_arc-agi-2_s309_csv,358,99238
95,0.0,0.86540438,0.3281216,0.6192188,0.23367237,exp2_champion_arc-agi-2_s309_csv,exp2_champion_arc-agi-2_s309_csv,358,99238
96,0.0,0.86377194,0.32321004,0.62612733,0.23542992,exp2_champion_arc-agi-2_s309_csv,exp2_champion_arc-agi-2_s309_csv,358,99238
97,0.0,0.86391302,0.32398272,0.63853596,0.23544414,exp2_champion_arc-agi-2_s309_csv,exp2_champion_arc-agi-2_s309_csv,358,99238
98,0.0,0.86406417,0.32788315,0.62189248,0.23154528,exp2_champion_arc-agi-2_s309_csv,exp2_champion_arc-agi-2_s309_csv,358,99238
99,0.0,0.86618029,0.32951444,0.62011912,0.23443417,exp2_champion_arc-agi-2_s309_csv,exp2_champion_arc-agi-2_s309_csv,358,99238
0,0.0,0.84616478,0.19943314,0.68182894,0.23814734,exp2_champion_arc-agi-2_s310_csv,exp2_champion_arc-agi-2_s310_csv,64,14067
0,0.0,0.84616478,0.19943314,0.68182894,0.23814734,exp2_champion_arc-agi-2_s310_csv,exp2_champion_arc-agi-2_s310_csv,358,99238
0,0.0027933,0.89959491,0.33465042,0.64634331,0.26050073,exp2_champion_arc-agi-2_s310_csv,exp2_champion_arc-agi-2_s310_csv,64,14067
0,0.0027933,0.89959491,0.33465042,0.64634331,0.26050073,exp2_champion_arc-agi-2_s310_csv,exp2_champion_arc-agi-2_s310_csv,358,99238
1,0.0027933,0.89797255,0.33040089,0.65557453,0.26045622,exp2_champion_arc-agi-2_s310_csv,exp2_champion_arc-agi-2_s310_csv,358,99238
2,0.0027933,0.90162035,0.33123508,0.65233926,0.26470915,exp2_champion_arc-agi-2_s310_csv,exp2_champion_arc-agi-2_s310_csv,358,99238
3,0.0027933,0.90072351,0.32391408,0.66211534,0.26738285,exp2_champion_arc-agi-2_s310_csv,exp2_champion_arc-agi-2_s310_csv,358,99238
4,0.0027933,0.9010762,0.32368435,0.66563565,0.26896572,exp2_champion_arc-agi-2_s310_csv,exp2_champion_arc-agi-2_s310_csv,358,99238
5,0.0027933,0.90086459,0.32143701,0.66815478,0.2699232,exp2_champion_arc-agi-2_s310_csv,exp2_champion_arc-agi-2_s310_csv,358,99238
6,0.0027933,0.89798263,0.32233452,0.66348923,0.26748641,exp2_champion_arc-agi-2_s310_csv,exp2_champion_arc-agi-2_s310_csv,358,99238
7,0.0027933,0.89916161,0.31721208,0.67242712,0.27277459,exp2_champion_arc-agi-2_s310_csv,exp2_champion_arc-agi-2_s310_csv,358,99238
8,0.0027933,0.89832524,0.32494031,0.66075092,0.26712971,exp2_champion_arc-agi-2_s310_csv,exp2_champion_arc-agi-2_s310_csv,358,99238
9,0.0027933,0.89833532,0.32244811,0.66369475,0.26717758,exp2_champion_arc-agi-2_s310_csv,exp2_champion_arc-agi-2_s310_csv,358,99238
10,0.0027933,0.89815393,0.3155425,0.6751759,0.27223228,exp2_champion_arc-agi-2_s310_csv,exp2_champion_arc-agi-2_s310_csv,358,99238
11,0.0027933,0.89822447,0.31473585,0.67963075,0.27285423,exp2_champion_arc-agi-2_s310_csv,exp2_champion_arc-agi-2_s310_csv,358,99238
12,0.0027933,0.89600758,0.31965899,0.66177943,0.26628494,exp2_champion_arc-agi-2_s310_csv,exp2_champion_arc-agi-2_s310_csv,358,99238
13,0.0027933,0.89559443,0.31734678,0.66602702,0.26878355,exp2_champion_arc-agi-2_s310_csv,exp2_champion_arc-agi-2_s310_csv,358,99238
14,0.0027933,0.89462706,0.32093411,0.66477598,0.26741247,exp2_champion_arc-agi-2_s310_csv,exp2_champion_arc-agi-2_s310_csv,358,99238
15,0.0027933,0.89451621,0.31740456,0.66928123,0.26844543,exp2_champion_arc-agi-2_s310_csv,exp2_champion_arc-agi-2_s310_csv,358,99238
16,0.0027933,0.89422399,0.31479078,0.67544712,0.26957052,exp2_champion_arc-agi-2_s310_csv,exp2_champion_arc-agi-2_s310_csv,358,99238
17,0.0027933,0.89401237,0.3120215,0.67843676,0.27107072,exp2_champion_arc-agi-2_s310_csv,exp2_champion_arc-agi-2_s310_csv,358,99238
18,0.0027933,0.89227917,0.31825711,0.67048267,0.26462893,exp2_champion_arc-agi-2_s310_csv,exp2_champion_arc-agi-2_s310_csv,358,99238
19,0.0027933,0.89165441,0.32017354,0.65844313,0.26288544,exp2_champion_arc-agi-2_s310_csv,exp2_champion_arc-agi-2_s310_csv,358,99238
20,0.0027933,0.89199702,0.3140281,0.67188467,0.26665665,exp2_champion_arc-agi-2_s310_csv,exp2_champion_arc-agi-2_s310_csv,358,99238
21,0.0027933,0.89147302,0.31286951,0.67550599,0.26904982,exp2_champion_arc-agi-2_s310_csv,exp2_champion_arc-agi-2_s310_csv,358,99238
22,0.0027933,0.89170479,0.31216979,0.67643801,0.26877766,exp2_champion_arc-agi-2_s310_csv,exp2_champion_arc-agi-2_s310_csv,358,99238
23,0.0027933,0.8912211,0.31119567,0.67811272,0.26856871,exp2_champion_arc-agi-2_s310_csv,exp2_champion_arc-agi-2_s310_csv,358,99238
24,0.0027933,0.89040489,0.3091353,0.6861652,0.26928891,exp2_champion_arc-agi-2_s310_csv,exp2_champion_arc-agi-2_s310_csv,358,99238
25,0.0027933,0.88887321,0.31337829,0.67380033,0.26676872,exp2_champion_arc-agi-2_s310_csv,exp2_champion_arc-agi-2_s310_csv,358,99238
26,0.0027933,0.88639432,0.31984784,0.66415872,0.25847747,exp2_champion_arc-agi-2_s310_csv,exp2_champion_arc-agi-2_s310_csv,358,99238
27,0.0027933,0.8887926,0.31517111,0.6737839,0.26394783,exp2_champion_arc-agi-2_s310_csv,exp2_champion_arc-agi-2_s310_csv,358,99238
28,0.0027933,0.88706947,0.31737691,0.66479791,0.26121503,exp2_champion_arc-agi-2_s310_csv,exp2_champion_arc-agi-2_s310_csv,358,99238
29,0.0027933,0.88664624,0.31584049,0.66687504,0.26112425,exp2_champion_arc-agi-2_s310_csv,exp2_champion_arc-agi-2_s310_csv,358,99238
30,0.0027933,0.88405651,0.31422958,0.66627715,0.25919537,exp2_champion_arc-agi-2_s310_csv,exp2_champion_arc-agi-2_s310_csv,358,99238
31,0.0027933,0.88555795,0.31967283,0.6570964,0.25849655,exp2_champion_arc-agi-2_s310_csv,exp2_champion_arc-agi-2_s310_csv,358,99238
32,0.0027933,0.88642456,0.31489677,0.66766305,0.25996444,exp2_champion_arc-agi-2_s310_csv,exp2_champion_arc-agi-2_s310_csv,358,99238
